,estimates,se,posterior,t.statistic,pval,empirical.pval,empirical.fdr
ENSG00000141526.18:O020,-1.7957105489911,0.0713628091054237,11.7948718842823,-25.1631146741759,1.29257706481792e-11,6.9035962696456e-06,0.00945968941231158
ENSG00000141564.16:O002,-2.88652306771983,0.19095373038743,11.7948718842823,-15.1163481428894,4.42718212139462e-09,8.38586917252652e-05,0.0180247445523638
ENSG00000141580.16:O012,-2.9566033738947,0.180490613387998,11.7948718842823,-16.3809259572903,1.78634301107362e-09,5.67289873491328e-05,0.0158663886492106
ENSG00000141867.19:O014,-1.83304288858759,0.190149878534008,11.7948718842823,-9.63998979499613,6.11037891968812e-07,0.000715577574993643,0.0465775948814044
ENSG00000142599.20:O012,-2.67458702342475,0.25037569564664,11.7948718842823,-10.6822949268983,2.04362611261474e-07,0.000442661927125441,0.0383711791551835
ENSG00000142949.17:O002,-2.02676222765669,0.160540616719373,11.7948718842823,-12.6246072120147,3.30187472243352e-08,0.00020003772250845,0.0252160227669103
ENSG00000143033.18:O004,-2.53449971707278,0.255886398774815,11.7948718842823,-9.90478481548052,4.58598446295397e-07,0.00063081002702402,0.0436295471615814
ENSG00000143153.14:O005,-1.37368014169448,0.107290787501122,11.7948718842823,-12.8033373012582,2.82679752303228e-08,0.000186993693815241,0.0242089273634539
ENSG00000143294.15:O002,-2.01107118892694,0.187356028207439,11.7948718842823,-10.7339550702916,1.94011996123395e-07,0.000432712777207027,0.0376912832701012
ENSG00000143322.22:O071,-3.21909146256093,0.2858994120174,11.7948718842823,-11.2595245993896,1.15659394685361e-07,0.00034519845709374,0.0325554367174905
ENSG00000143324.14:O002,-2.53435050155876,0.192084231369623,11.7948718842823,-13.1939539413934,2.0261732324825e-08,0.000161848348027168,0.0230229832000494
ENSG00000143393.17:O004,-2.12059073477945,0.188232541942575,11.7948718842823,-11.2658029950336,1.14961098165342e-07,0.000344287517078177,0.0325554367174905
ENSG00000143398.20:O003,-3.10672767019816,0.141267791190013,11.7948718842823,-21.9917621987835,6.1391801763088e-11,1.33992736190354e-05,0.0119923498890367
ENSG00000143612.21:O011,-2.02430071555332,0.102609458408813,11.7948718842823,-19.7282077787427,2.14198440980228e-10,2.28458549353824e-05,0.0133596841358417
ENSG00000143776.20:O036,-3.40640350775232,0.185386472142642,11.7948718842823,-18.3746066710376,4.83354494359631e-10,3.23673037340559e-05,0.0136998557848015
ENSG00000143952.20:O009,-3.15311006297305,0.272431491680053,11.7948718842823,-11.5739558724588,8.56967279560258e-08,0.000302890095238463,0.0307180323216345
ENSG00000143970.18:O066,-2.02634031166316,0.194691528647902,11.7948718842823,-10.4079531643504,2.70275300844176e-07,0.000500275152886344,0.0407798937681708
ENSG00000144136.11:O004,-2.45276397175799,0.146902926099184,11.7948718842823,-16.6964950044764,1.43870573728232e-09,5.16886158583174e-05,0.0157382794429819
ENSG00000144560.16:O027,-2.84568179618507,0.157705670871765,11.7948718842823,-18.0442578916453,5.94614853338341e-10,3.53728765634347e-05,0.0139159228678128
ENSG00000144580.15:O003,-2.16503934111762,0.179268677259269,11.7948718842823,-12.0770642937607,5.37956792013901e-08,0.000247309113591476,0.0282864736951273
ENSG00000144791.10:O003,-2.93347124644953,0.277822493069674,11.7948718842823,-10.5587967843693,2.31596366766322e-07,0.000467566460283345,0.0396810899858147
ENSG00000145555.15:O039,-2.83901078327831,0.200251681642275,11.7948718842823,-14.1772131948927,9.09434062850454e-09,0.00011442644829981,0.020900341067006
ENSG00000145740.20:O004,-2.61856504445981,0.194388181679584,11.7948718842823,-13.470803738347,1.60859983594644e-08,0.000146448285621777,0.0230229832000494
ENSG00000145996.11:O002,-2.74011606652597,0.271405365021892,11.7948718842823,-10.0960276386023,3.74168511460391e-07,0.000576927775742446,0.0428861214573135
ENSG00000146243.14:O002,-1.00612110206674,0.100031716860533,11.7948718842823,-10.058020932196,3.89511657165618e-07,0.000587188361565211,0.0428861214573135
ENSG00000146535.15:O015,-3.14996972039817,0.23672609017303,11.7948718842823,-13.306390174804,1.84394801952401e-08,0.000155371735753445,0.0230229832000494
ENSG00000146802.13:O050,-3.51731351139004,0.294261861374293,11.7948718842823,-11.9530050376325,6.02463249831483e-08,0.000259800211699519,0.0288768967230887
ENSG00000146918.20:O007,-1.58655935850707,0.16136288689433,11.7948718842823,-9.83224450828052,4.95803146262394e-07,0.000652791689822455,0.044652919011415
ENSG00000147140.17:O004,-1.33243493998756,0.113123999016378,11.7948718842823,-11.7785346307873,7.07695191706133e-08,0.000278660810677988,0.0296381124507533
ENSG00000147162.15:O002,-2.34103802868999,0.176595166733458,11.7948718842823,-13.2565237882382,1.92248371666949e-08,0.000158205309338045,0.0230229832000494
ENSG00000147324.11:O021,-3.04145180505901,0.20216855880276,11.7948718842823,-15.0441385300981,4.67232727600043e-09,8.58306540894926e-05,0.0180247445523638
ENSG00000147459.18:O001,3.59571073414069,0.237894524784625,11.7948718842823,15.1147267361282,4.43253150251119e-09,0.000679633675974286,0.0454782908408961
ENSG00000147459.18:O002,-3.95181706288215,0.160551916568915,11.7948718842823,-24.613951345675,1.66927444746143e-11,7.6963596492344e-06,0.00945968941231158
ENSG00000147649.10:O002,-1.65991880697758,0.0924919516938036,11.7948718842823,-17.9466296967414,6.32586328421339e-10,3.63243468162403e-05,0.0141349088697978
ENSG00000147677.12:O027,-1.26142173263224,0.0501023682700145,11.7948718842823,-25.1768883625243,1.28440159261454e-11,6.88500803492013e-06,0.00945968941231158
ENSG00000147677.12:O034,1.22138051824414,0.0501505288946277,11.7948718842823,24.3542898781867,1.8874735312583e-11,8.60196568392352e-05,0.0180247445523638
ENSG00000148396.19:O014,-1.2225100347778,0.124280173744784,11.7948718842823,-9.8367261481972,4.93412946808091e-07,0.000651407644729057,0.044652919011415
ENSG00000148634.16:O015,-1.70033982956072,0.164835280683297,11.7948718842823,-10.3153877162234,2.97414576923612e-07,0.000521690127246191,0.0418123189291075
ENSG00000149480.7:O002,-1.77995268440975,0.132812474660348,11.7948718842823,-13.4019992396178,1.7028875144964e-08,0.000150106233011011,0.0230229832000494
ENSG00000149547.15:O003,-2.07084147126556,0.186431382582272,11.7948718842823,-11.1077944205649,1.3400435778087e-07,0.000368108870663444,0.0333627786575982
ENSG00000150760.13:O002,-2.21348001224201,0.225993586336252,11.7948718842823,-9.79443730296225,5.16469603560521e-07,0.000664606999318605,0.0449657120670133
ENSG00000150967.19:O001,-1.72143870976708,0.153254106969834,11.7948718842823,-11.2325779961376,1.18708786112981e-07,0.0003491408189432,0.0325554367174905
ENSG00000151148.14:O003,-2.4256336678668,0.256719179460608,11.7948718842823,-9.44858764726226,7.54850028789241e-07,0.000785299001144311,0.049149832589102
ENSG00000151292.19:O007,-3.0728741420923,0.230566174603352,11.7948718842823,-13.327514963453,1.81172876494602e-08,0.000154189619302933,0.0230229832000494
ENSG00000151414.15:O010,-2.6366193203308,0.105458330393059,11.7948718842823,-25.0015272430707,1.39281498783498e-11,7.1262309289463e-06,0.00945968941231158
ENSG00000151718.16:O002,-3.65401949036067,0.212135379970721,11.7948718842823,-17.2249414070628,1.00970359315446e-09,4.43951017053304e-05,0.0157382794429819
ENSG00000151748.15:O034,-2.20652317765229,0.168350024542027,11.7948718842823,-13.1067588713149,2.18086597058489e-08,0.00016709331837468,0.0231858170457889
ENSG00000151893.15:O092,-2.54616894974504,0.139077757766061,11.7948718842823,-18.307520847639,5.03979890214199e-10,3.29521205102625e-05,0.0136998557848015
ENSG00000152104.12:O078,-2.44937372950905,0.173922049981634,11.7948718842823,-14.0831696140179,9.7971341761413e-09,0.000118168418874175,0.0210469124163953
ENSG00000152127.9:O004,-2.80187135824644,0.250199906778993,11.7948718842823,-11.1985307841117,1.22686180949661e-07,0.000354198731806854,0.032761163008392
ENSG00000152413.15:O034,-3.30378458294069,0.252822835903071,11.7948718842823,-13.0675877087595,2.25446855246417e-08,0.000169515344624866,0.0234310785234371
ENSG00000152601.18:O017,-2.85992481437557,0.0713122494812067,11.7948718842823,-40.1042574758389,5.62803589185023e-14,6.93070541398731e-07,0.00945968941231158
ENSG00000152953.13:O002,-2.89346000731416,0.192908549548473,11.7948718842823,-14.9991278980982,4.83253040348094e-09,8.70878794537091e-05,0.0180247445523638
ENSG00000153071.15:O015,-1.81663277144099,0.119956781410478,11.7948718842823,-15.1440606365111,4.33682302541088e-09,8.31162953683775e-05,0.0180247445523638
ENSG00000153207.16:O024,-3.09774581059943,0.257018567178002,11.7948718842823,-12.0526148932036,5.50054620441243e-08,0.000249713322356706,0.028290306773323
ENSG00000153250.21:O029,-2.5650197093856,0.221892658006372,11.7948718842823,-11.5597322256239,8.68539483861278e-08,0.000304665894557412,0.0307240535919869
ENSG00000153317.15:O028,-2.94608184840757,0.184586424681174,11.7948718842823,-15.9604470019731,2.39791169037092e-09,6.4390231379124e-05,0.0163487254139903
ENSG00000153560.12:O011,-2.27357393408052,0.174968825336098,11.7948718842823,-12.9941658447624,2.39975343304601e-08,0.000174168809573476,0.02370754223879
ENSG00000153786.13:O013,-1.95971395766489,0.148074242046294,11.7948718842823,-13.2346715443744,1.95803069921419e-08,0.00015946641071572,0.0230229832000494
ENSG00000153815.18:O002,-2.50662746065419,0.145265308864244,11.7948718842823,-17.2555132416146,9.89536983153491e-10,4.40122032433497e-05,0.0157382794429819
ENSG00000153904.21:O025,-1.99205081047062,0.158656652375957,11.7948718842823,-12.5557345414689,3.50736554306732e-08,0.000205351537187412,0.025662511759975
ENSG00000154001.14:O050,-3.46743890422629,0.237846699168914,11.7948718842823,-14.5784613212723,6.65228499049511e-09,9.99674547097552e-05,0.0190363557372832
ENSG00000154122.14:O002,-1.51819500557179,0.0608131583644669,11.7948718842823,-24.9649096742009,1.41668129893061e-11,7.17787467805902e-06,0.00945968941231158
ENSG00000154380.19:O097,-2.53856335639679,0.0980161147678456,11.7948718842823,-25.8994489060238,9.2501571384077e-12,5.98895351985383e-06,0.00945968941231158
ENSG00000154556.20:O021,-1.65457629777839,0.142463333250947,11.7948718842823,-11.6140501560769,8.25232375148797e-08,0.00029795019338743,0.0303892220036182
ENSG00000154864.14:O018,-3.38349938856372,0.240137280606208,11.7948718842823,-14.0898546865457,9.74528749322106e-09,0.000117897647802335,0.0210469124163953
ENSG00000155096.15:O031,-1.15139316833738,0.11224150079833,11.7948718842823,-10.2581768788547,3.15644823296161e-07,0.000535469039909493,0.0421314101730986
ENSG00000155097.12:O002,-2.77205610264792,0.235407477642233,11.7948718842823,-11.7755652046909,7.09649404852909e-08,0.000278995639550387,0.0296381124507533
ENSG00000155380.13:O019,-1.66229083055863,0.103318141940996,11.7948718842823,-16.0890507642689,2.18977174230129e-09,6.19224891835408e-05,0.016118498806591
ENSG00000156052.11:O045,-3.75909941588998,0.333866593922105,11.7948718842823,-11.2592858474694,1.15686039233257e-07,0.000345233154345443,0.0325554367174905
ENSG00000156599.11:O007,-1.46386243767655,0.14505221791877,11.7948718842823,-10.0919686625979,3.75775655055468e-07,0.000578013389182381,0.0428861214573135
ENSG00000156787.17:O003,-2.3398712226376,0.169866961104799,11.7948718842823,-13.7747282191857,1.25458653707667e-08,0.000131508885191899,0.0221033713139436
ENSG00000157216.17:O009,-3.33630952663707,0.281377975580497,11.7948718842823,-11.8570386319473,6.58079206684816e-08,0.000269979610989277,0.0291120485122918
ENSG00000157483.9:O038,-2.18824674691667,0.168676513357339,11.7948718842823,-12.9730375815921,2.44341083201844e-08,0.000175536008693139,0.02370754223879
ENSG00000157540.22:O003,-1.40912433057521,0.101066908153975,11.7948718842823,-13.9424897457871,1.09602693756293e-08,0.000124042382801022,0.0217682220797871
ENSG00000157625.16:O041,-2.22748158602095,0.232822651406965,11.7948718842823,-9.56728897536435,6.61855411382437e-07,0.000741162721699377,0.0476775882459366
ENSG00000157985.20:O004,-2.37626727547508,0.24288661567044,11.7948718842823,-9.78344265251451,5.22652044701103e-07,0.000668090336863744,0.0449657120670133
ENSG00000158195.11:O023,-2.04146481690214,0.133215154635077,11.7948718842823,-15.3245689088034,3.79489895257796e-09,7.84681619041027e-05,0.0178645466554222
ENSG00000158615.10:O007,-1.26102385421352,0.124630679040988,11.7948718842823,-10.1180854017397,3.65563095165401e-07,0.000571070230748668,0.0428861214573135
ENSG00000159263.16:O002,-3.29081554529405,0.327132736772503,11.7948718842823,-10.059572691383,3.88872137359267e-07,0.000586765229037873,0.0428861214573135
ENSG00000159346.13:O007,-2.10100069161355,0.192737144449423,11.7948718842823,-10.9008603277552,1.64251876206512e-07,0.000402333112328099,0.0356522906468959
ENSG00000159592.11:O007,-1.96145734610163,0.118851278276041,11.7948718842823,-16.5034602450468,1.64161315870236e-09,5.47049040907086e-05,0.0157382794429819
ENSG00000159658.15:O031,-3.23490285192951,0.259055881637361,11.7948718842823,-12.4872781559072,3.72535340754092e-08,0.000210800586000031,0.025933542882478
ENSG00000160551.12:O003,-1.91144795854998,0.112262324763578,11.7948718842823,-17.0266201290188,1.15182349912278e-09,4.69781467115131e-05,0.0157382794429819
ENSG00000160691.19:O011,-1.35400270590451,0.132703725382176,11.7948718842823,-10.2032004150983,3.34300338506879e-07,0.00054911768426293,0.0425816439139612
ENSG00000160877.7:O002,-1.87453701940402,0.113875511723456,11.7948718842823,-16.4612829486666,1.68994570272586e-09,5.53917097713889e-05,0.0157382794429819
ENSG00000161021.13:O003,-2.7184824074956,0.260757160199324,11.7948718842823,-10.4253413613554,2.65481305077205e-07,0.000496369495345165,0.0406003887419383
ENSG00000161203.14:O003,-1.11273148961741,0.0880674509024775,11.7948718842823,-12.6349914550111,3.27203581178705e-08,0.000199250811220467,0.0252160227669103
ENSG00000162337.12:O002,-2.39387821269623,0.227097246082641,11.7948718842823,-10.5412031805312,2.35783954905207e-07,0.000471248002179772,0.0396810899858147
ENSG00000162402.15:O023,-3.01411572851952,0.271695392221375,11.7948718842823,-11.093731490535,1.35857002004896e-07,0.000370322348155115,0.0334786365251342
ENSG00000162520.15:O001,-1.17077521881001,0.111613458372882,11.7948718842823,-10.4895523880162,2.4855574213784e-07,0.000482256335269644,0.0401506437271006
ENSG00000162522.11:O002,-1.85875012087863,0.166067232665323,11.7948718842823,-11.1927566386597,1.23374844066062e-07,0.000355065118638438,0.032761163008392
ENSG00000162714.13:O018,-2.63105021130823,0.184178538384844,11.7948718842823,-14.2853246332675,8.35303812834805e-09,0.000110297980564423,0.0207770494285984
ENSG00000162980.17:O052,-2.86191006473574,0.238436994202316,11.7948718842823,-12.0027937540069,5.75624606366094e-08,0.000254699032283248,0.0285837785446403
ENSG00000163320.12:O058,-1.84131868448804,0.162540388717135,11.7948718842823,-11.3283762824786,1.08244635102394e-07,0.000335362923829382,0.0325554367174905
ENSG00000163349.22:O004,-1.5978344518794,0.125562301082054,11.7948718842823,-12.7254314241599,3.02412829801168e-08,0.00019255090084135,0.0247961232018717
ENSG00000163681.17:O006,-3.23055290022917,0.134304389129307,11.7948718842823,-24.0539636952507,2.17910186929569e-11,8.62006714925504e-06,0.00945968941231158
ENSG00000163785.14:O016,-3.24402263492669,0.162074596665398,11.7948718842823,-20.0156144249055,1.8143576461694e-10,2.12806456443479e-05,0.0129966054486559
ENSG00000163939.19:O001,2.07616395362706,0.0816978410899447,11.7948718842823,25.4127150231708,1.15277673859134e-11,7.13710003416224e-05,0.0171249549324934
ENSG00000163939.19:O027,-2.15978718052467,0.088828455558802,11.7948718842823,-24.3141363534678,1.92388988840942e-11,8.17525054441405e-06,0.00945968941231158
ENSG00000163961.4:O030,-2.31271873274695,0.186347751563605,11.7948718842823,-12.4107681114551,3.98641848166727e-08,0.000217095694060171,0.0263458503300139
ENSG00000164091.12:O024,-1.80923049816026,0.0933507875844868,11.7948718842823,-19.3809880449356,2.62572712476396e-10,2.49248902066564e-05,0.0133596841358417
ENSG00000164151.12:O003,-2.52832462802476,0.121883584309175,11.7948718842823,-20.7437666225117,1.20329933430356e-10,1.78561295985081e-05,0.0126300921073304
ENSG00000164190.19:O004,-2.2538602001738,0.211816755626792,11.7948718842823,-10.6406133617917,2.13147425569291e-07,0.000450887471667385,0.0388023353021452
ENSG00000164292.13:O003,-2.25988460351319,0.21911299042853,11.7948718842823,-10.3137865039102,2.97909098282653e-07,0.00052207001567908,0.0418123189291075
ENSG00000164329.15:O003,-2.66489150293093,0.281931927026785,11.7948718842823,-9.45225158084969,7.51778392714463e-07,0.000783890987926467,0.0491476311169308
ENSG00000164715.6:O003,-3.00363084457338,0.221476549691146,11.7948718842823,-13.5618459325017,1.49240432890975e-08,0.000141770073478952,0.0228620208583174
ENSG00000164930.12:O004,-2.3018538479012,0.132717072347592,11.7948718842823,-17.3440673998032,9.3354155252198e-10,4.29251999917816e-05,0.0157382794429819
ENSG00000164983.9:O083,-2.16026787742172,0.202171437012334,11.7948718842823,-10.6853268164183,2.03738999202096e-07,0.0004420705783594,0.0383711791551835
ENSG00000165389.7:O033,-1.72678395767837,0.182440499769005,11.7948718842823,-9.46491573891059,7.41264498884944e-07,0.000779047189675442,0.0490156228301948
ENSG00000165458.15:O002,-1.59318087201694,0.160529209313502,11.7948718842823,-9.92455440869687,4.48987830423009e-07,0.000624971907812078,0.0434446491255774
ENSG00000165516.11:O044,-1.10496377813217,0.0752281576051897,11.7948718842823,-14.6881674802035,6.11544580378046e-09,9.64010585650151e-05,0.018962406025426
ENSG00000165650.12:O046,-2.77662429795077,0.221389624202339,11.7948718842823,-12.5417995895466,3.55059744860996e-08,0.000206447021979688,0.025662511759975
ENSG00000165689.17:O006,-2.65336441377399,0.23860701797563,11.7948718842823,-11.1202278804934,1.32389040344115e-07,0.000366164938047508,0.0333554829061089
ENSG00000165802.23:O007,-1.87905075158524,0.174336124852808,11.7948718842823,-10.7783212066445,1.8557290736525e-07,0.00042437944974773,0.0370555714657774
ENSG00000166250.13:O027,-2.39595174728723,0.136789347458544,11.7948718842823,-17.515631091181,8.34566586036122e-10,4.09092664510612e-05,0.0152557472807082
ENSG00000166266.14:O003,-2.74144163053862,0.132995173784697,11.7948718842823,-20.613091080859,1.29401250048339e-10,1.84190622092408e-05,0.0126300921073304
ENSG00000166987.15:O005,-2.12889739882012,0.189280682641361,11.7948718842823,-11.2473041047397,1.17031725910972e-07,0.000346979763425659,0.0325554367174905
ENSG00000167264.18:O005,-1.42224376872172,0.119096083983293,11.7948718842823,-11.9419860095588,6.0858359327157e-08,0.000260945547959466,0.0288768967230887
ENSG00000167491.18:O009,-1.49493455832479,0.119916930224291,11.7948718842823,-12.4664178404891,3.79465206332975e-08,0.000212495141041405,0.0260524864701449
ENSG00000167635.12:O014,-1.05909393160937,0.0881038309115094,11.7948718842823,-12.0209748049788,5.66147908216056e-08,0.000252866015052045,0.0284673060970542
ENSG00000167740.10:O002,1.03059695817588,0.0665330754890655,11.7948718842823,15.4899942712743,3.36214701109564e-09,0.000612089357239928,0.0428861214573135
ENSG00000167740.10:O041,-1.15177034650773,0.0752322826612875,11.7948718842823,-15.3095227974573,3.83714802598858e-09,7.88435299317517e-05,0.0178645466554222
ENSG00000167972.14:O003,-2.0443082439529,0.194141010699094,11.7948718842823,-10.5300175196957,2.38488680312054e-07,0.000473606521482469,0.0397075256886942
ENSG00000168036.19:O011,-1.67981248144157,0.119125393984299,11.7948718842823,-14.1012123885439,9.65788004273434e-09,0.000117439312546344,0.0210469124163953
ENSG00000168282.6:O005,-2.30466379831474,0.197798994016738,11.7948718842823,-11.6515445883396,7.96699344678213e-08,0.000293417015452163,0.0302718419400215
ENSG00000168615.13:O002,-3.61387938117665,0.26276041253298,11.7948718842823,-13.7535154034022,1.27633823504414e-08,0.000132490699992673,0.0221643320548491
ENSG00000169018.6:O002,-1.50467998216197,0.146968077720772,11.7948718842823,-10.2381415440484,3.22310446076909e-07,0.000540396041307743,0.0421485365551573
ENSG00000169045.19:O007,-2.06003299964691,0.218167761052231,11.7948718842823,-9.44242627650983,7.60045827306374e-07,0.000787673495661554,0.049212410374666
ENSG00000169180.12:O004,-2.89964723645862,0.116555295228061,11.7948718842823,-24.8778678890989,1.47520982618947e-11,7.30244939989914e-06,0.00945968941231158
ENSG00000169184.7:O019,-1.54162769765213,0.136134491329581,11.7948718842823,-11.3242991000705,1.08669132927039e-07,0.00033593600393672,0.0325554367174905
ENSG00000169230.10:O003,-1.38029594095512,0.138830288940258,11.7948718842823,-9.94232563723249,4.405334262301e-07,0.00061977840944626,0.0431674456384749
ENSG00000169410.11:O051,-3.00874313334547,0.285387388032916,11.7948718842823,-10.5426632693329,2.354333450258e-07,0.000470941167732434,0.0396810899858147
ENSG00000169604.21:O002,-2.83848252585364,0.146694511462178,11.7948718842823,-19.3496164073288,2.674934516509e-10,2.51236806977681e-05,0.0133596841358417
ENSG00000169814.18:O008,0.827842100496904,0.0538303068869602,11.7948718842823,15.3787364102403,3.64691203794749e-09,0.000631228797707674,0.0436295471615814
ENSG00000169814.18:O022,-1.31707430047531,0.0636701468458206,11.7948718842823,-20.6859001545049,1.24259040282643e-10,1.81028281005542e-05,0.0126300921073304
ENSG00000169967.17:O091,-1.81188808174006,0.180354793790795,11.7948718842823,-10.0462429839363,3.94402695316151e-07,0.000590411763745172,0.0428861214573135
ENSG00000170456.16:O053,-2.90631807670807,0.239285679987304,11.7948718842823,-12.1458086286746,5.05453112570765e-08,0.000240695302156335,0.0277964252167639
ENSG00000170638.10:O002,-1.79015072782143,0.18477211443617,11.7948718842823,-9.68842475653895,5.79519988139438e-07,0.000699110947478633,0.0460076689701012
ENSG00000170759.11:O023,-2.0856822118647,0.127858576837354,11.7948718842823,-16.3124153533935,1.87323159088939e-09,5.78997066006727e-05,0.0159297895147934
ENSG00000171105.14:O039,-2.58701673792797,0.196510211950674,11.7948718842823,-13.1647954182521,2.07654264244442e-08,0.000163580167385956,0.0230229832000494
ENSG00000171208.10:O054,-3.11686463871018,0.199075741073577,11.7948718842823,-15.6566773123713,2.97954272791603e-09,7.07017414196139e-05,0.0171249549324934
ENSG00000171307.19:O004,-2.76057380800553,0.206399993907858,11.7948718842823,-13.3748734955773,1.74168530051354e-08,0.000151578224916208,0.0230229832000494
ENSG00000171793.17:O008,-1.28366941395238,0.0979301982055399,11.7948718842823,-13.1080038381844,2.17856962387176e-08,0.000167017018285042,0.0231858170457889
ENSG00000171862.16:O007,-2.96932735518956,0.157357351985908,11.7948718842823,-18.8699626532574,3.56582018725315e-10,2.84131696151616e-05,0.0136998557848015
ENSG00000172164.15:O036,-1.53893962923984,0.10795632019219,11.7948718842823,-14.2552064251554,8.55276227620133e-09,0.000111429985762316,0.0207770494285984
ENSG00000172172.8:O004,-1.46057650815738,0.14937458706288,11.7948718842823,-9.77794507671205,5.25773209559407e-07,0.000669840179505992,0.0449657120670133
ENSG00000172262.12:O006,-2.71291403392881,0.258004312448681,11.7948718842823,-10.5149949168715,2.42173869494129e-07,0.000476796117153936,0.0398815443787638
ENSG00000172493.23:O002,-2.53386433101238,0.103638431751496,11.7948718842823,-24.4490802127156,1.80443330704279e-11,7.95540533513022e-06,0.00945968941231158
ENSG00000172534.14:O008,-1.30714308357102,0.0919906866687424,11.7948718842823,-14.2095154510372,8.86567030143308e-09,0.000113173888195019,0.0208846659658849
ENSG00000172572.7:O002,-1.72177754042754,0.079526214638958,11.7948718842823,-21.6504400246417,7.35257613252283e-11,1.44705333692258e-05,0.0120311731747647
ENSG00000172728.16:O014,-3.04511225114977,0.256208449475713,11.7948718842823,-11.8852920634783,6.41151539108599e-08,0.000266934207808961,0.0289890534702371
ENSG00000172922.11:O001,-1.35773080885068,0.090847264605471,11.7948718842823,-14.9452029705792,5.03231990976857e-09,8.86231785734963e-05,0.0180247445523638
ENSG00000172922.11:O026,1.42648260483755,0.0964984092787496,11.7948718842823,14.7824468351281,5.69141982099648e-09,0.000747126452680739,0.0476775882459366
ENSG00000172954.14:O005,-1.75275270593628,0.174109551000994,11.7948718842823,-10.0669532249054,3.85845854662517e-07,0.000584757644167046,0.0428861214573135
ENSG00000173120.15:O003,-2.13267486711705,0.173775712794929,11.7948718842823,-12.2725715395787,4.50937044440202e-08,0.000229042880790753,0.0268843774829802
ENSG00000173598.14:O002,-3.57765860876166,0.357760630922194,11.7948718842823,-10.0001461858438,4.14190287887263e-07,0.000603230642171802,0.0428861214573135
ENSG00000174197.19:O005,-1.38821628838341,0.142978841415188,11.7948718842823,-9.70924281273374,5.66514258390049e-07,0.000692171233181617,0.0457190593134721
ENSG00000174371.17:O005,-2.32340849011986,0.170185353720953,11.7948718842823,-13.6522235275867,1.38597126057067e-08,0.00013730118635968,0.0224446688204408
ENSG00000174738.14:O002,-2.66097425857231,0.194195320166856,11.7948718842823,-13.7025663455018,1.33026341131182e-08,0.000134884765012539,0.0223328157290747
ENSG00000175029.17:O018,-2.7389401213026,0.20978949064266,11.7948718842823,-13.0556593321822,2.2774111887494e-08,0.000170261191286267,0.0234436563386475
ENSG00000175215.11:O027,-2.16024000981171,0.146057561656336,11.7948718842823,-14.7903332447423,5.65741847042066e-09,9.32156120764522e-05,0.0186690716714804
ENSG00000175224.17:O004,-1.43387017572585,0.138998839198103,11.7948718842823,-10.315698922365,2.97318566027166e-07,0.000521616331439275,0.0418123189291075
ENSG00000175309.15:O001,2.44953511877235,0.135267529904438,11.7948718842823,18.1088182840544,5.70863485596499e-10,0.000312754054927699,0.0312557511451445
ENSG00000175309.15:O007,-2.61159120910606,0.138082732021291,11.7948718842823,-18.9132353544639,3.47355616786734e-10,2.80960347444924e-05,0.0136998557848015
ENSG00000175567.12:O005,-1.50560083009922,0.150772682283236,11.7948718842823,-9.98589935059226,4.2051993306572e-07,0.000607258927583596,0.0428861214573135
ENSG00000176102.13:O007,-1.796757694862,0.176720993685357,11.7948718842823,-10.1672000445009,3.4715733261126e-07,0.000558278612395004,0.0427134745129022
ENSG00000176340.4:O002,-4.34905373311096,0.433659378557394,11.7948718842823,-10.028732106702,4.01796991922476e-07,0.000595242960425962,0.0428861214573135
ENSG00000176853.16:O002,-2.94898804310885,0.19729871997767,11.7948718842823,-14.9468179187509,5.02620860950791e-09,8.85767320747331e-05,0.0180247445523638
ENSG00000177192.14:O002,-2.28783516773343,0.185626049813419,11.7948718842823,-12.3249682360479,4.30286623522257e-08,0.000224423249444341,0.0265687182522247
ENSG00000177479.20:O012,-2.42456545165528,0.166077845203334,11.7948718842823,-14.5989698306045,6.54818139184628e-09,9.92889346594382e-05,0.0190197611449729
ENSG00000177565.19:O057,-1.58219353701416,0.115662978755113,11.7948718842823,-13.6793428117052,1.35565543146606e-08,0.00013599312371336,0.0223328157290747
ENSG00000178921.14:O001,-1.51069184198425,0.151528232448662,11.7948718842823,-9.96970543094057,4.27841237020364e-07,0.000611876467144201,0.0428861214573135
ENSG00000179029.15:O009,-3.86125083410783,0.323255030181343,11.7948718842823,-11.9449056428966,6.06955427311122e-08,0.000260641492701407,0.0288768967230887
ENSG00000179195.16:O009,-1.88153949269923,0.191492105356922,11.7948718842823,-9.82567656871405,4.99328558292229e-07,0.000654826326284717,0.044652919011415
ENSG00000179262.10:O002,-1.05024649593129,0.107400117969923,11.7948718842823,-9.77882069203509,5.25274753359221e-07,0.000669561114315828,0.0449657120670133
ENSG00000179295.19:O002,-2.64734853876702,0.197608297075507,11.7948718842823,-13.3969503201349,1.7100376727403e-08,0.000150378920036353,0.0230229832000494
ENSG00000180357.10:O003,-2.20083564502661,0.178337062771471,11.7948718842823,-12.3408763765885,4.24220628686074e-08,0.000223042684191226,0.0265280003124449
ENSG00000180628.15:O004,-2.85551026239315,0.145470325124237,11.7948718842823,-19.6295035427633,2.26884441933509e-10,2.34149825957911e-05,0.0133596841358417
ENSG00000181458.10:O005,-2.08776395703065,0.180082654121068,11.7948718842823,-11.5933650979348,8.4144351050641e-08,0.000300486685599039,0.0305608617739932
